hotel_id,hotel_name,SOURCE,price,base_price,checkIn,checkOut,count,rating,Info,latitude,longitude
10319364,Al Diafah Hotel Suites,Booking.com,532.5,,2025-01-20,2025-01-24,2,3.5,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,798.75,798.75,2025-01-20,2025-01-24,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,1275,1098.75,2025-01-20,2025-01-24,14,4,,,
25280776,Ramada By wyndham,Agoda.com,847.5,,2025-01-20,2025-01-24,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,506.25,506.25,2025-01-20,2025-01-24,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-20,2025-01-24,2,5,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2193.75,,2025-01-20,2025-01-24,669,4.5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-20,2025-01-24,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,656.25,540,2025-01-20,2025-01-24,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,495,,2025-01-20,2025-01-24,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-20,2025-01-24,2,2.5,,,
2366709,The Ritz-Carlton Riyadh,Booking.com,4822.5,3.75,2025-01-20,2025-01-24,1045,4.5,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,,2025-01-20,2025-01-24,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2538.75,,2025-02-13,2025-02-17,121,4.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,1042.5,840,2025-02-13,2025-02-17,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1357.5,1320,2025-02-13,2025-02-17,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,731.25,630,2025-02-13,2025-02-17,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,858.75,858.75,2025-02-13,2025-02-17,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2212.5,2212.5,2025-02-13,2025-02-17,331,4.5,,24.738811,46.635284
15215188,Fairmont Riyadh,all.accor.com,2036.25,,2025-02-13,2025-02-17,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,630,630,2025-02-13,2025-02-17,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,746.25,746.25,2025-02-13,2025-02-17,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,690,562.5,2025-02-13,2025-02-17,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1575,1541.25,2025-02-13,2025-02-17,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1147.5,1147.5,2025-02-13,2025-02-17,214,4.5,,24.742296,46.725163
15756839,Hilton Riyadh Hotel & Residences,Vio.com,1308.75,,2025-02-13,2025-02-17,1626,4.5,,24.785522,46.72788
3514706,ibis Riyadh Olaya Street,Booking.com,333.75,333.75,2025-02-13,2025-02-17,430,3.5,,24.712132,46.67674
15215188,Fairmont Riyadh,Fairmont,2036.25,1522.5,2025-02-13,2025-02-17,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,MakeMyTrip,517.5,446.25,2025-02-13,2025-02-17,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1976.25,1650,2025-02-13,2025-02-17,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,776.25,671.25,2025-02-13,2025-02-17,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2538.75,,2025-02-13,2025-02-17,121,4.5,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,1627.5,1113.75,2025-02-13,2025-02-17,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,588.75,588.75,2025-02-13,2025-02-17,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
2366709,The Ritz-Carlton Riyadh,Booking.com,2666.25,2561.25,2025-02-13,2025-02-17,1045,4.5,,,
1748545,Executives Hotel - Olaya,Booking.com,521.25,480,2025-02-13,2025-02-17,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1627.5,1627.5,2025-02-13,2025-02-17,78,4.5,"['Free breakfast available', 'Free cancellation']",,
506759,Madareem Hotel,Vio.com,787.5,,2025-02-13,2025-02-17,105,3.5,,,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,960,960,2025-02-13,2025-02-17,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,723.75,723.75,2025-02-13,2025-02-17,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,1230,1057.5,2025-02-13,2025-02-17,14,4,,,
25280776,Ramada By wyndham,Agoda.com,780,,2025-02-13,2025-02-17,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,506.25,506.25,2025-02-13,2025-02-17,1,5,,24.709423,46.67273
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,960,,2025-02-13,2025-02-17,407,4,,,
27131550,Sands Inn Hostel,Booking.com,86.25,75,2025-02-13,2025-02-17,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-02-13,2025-02-17,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,712.5,540,2025-02-13,2025-02-17,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,483.75,,2025-02-13,2025-02-17,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-02-13,2025-02-17,2,2.5,,,
26451032,The St. Regis Riyadh,StRegis.com,2628.75,,2025-02-13,2025-02-17,54,5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1185,,2025-01-21,2025-01-24,407,4,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1470,1470,2025-01-21,2025-01-24,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,780,682.5,2025-01-21,2025-01-24,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,1286.25,1286.25,2025-01-21,2025-01-24,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1818.75,1818.75,2025-01-21,2025-01-24,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,656.25,656.25,2025-01-21,2025-01-24,499,4,,24.680237,46.690372
26451032,The St. Regis Riyadh,StRegis.com,4113.75,,2025-01-21,2025-01-24,54,5,,,
15239002,Shaza Riyadh,Booking.com,870,870,2025-01-21,2025-01-24,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,727.5,562.5,2025-01-21,2025-01-24,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1533.75,1533.75,2025-01-21,2025-01-24,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1080,1080,2025-01-21,2025-01-24,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,382.5,382.5,2025-01-21,2025-01-24,430,3.5,,24.712132,46.67674
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1380,,2025-01-21,2025-01-24,256,4,,,
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,465,2025-01-21,2025-01-24,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1297.5,1143.75,2025-01-21,2025-01-24,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,720,690,2025-01-21,2025-01-24,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-21,2025-01-24,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,603.75,603.75,2025-01-21,2025-01-24,189,4.5,,24.700665,46.678635
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1185,,2025-01-21,2025-01-24,407,4,,,
2366709,The Ritz-Carlton Riyadh,Booking.com,3941.25,3.75,2025-01-21,2025-01-24,1045,4.5,,,
1748545,Executives Hotel - Olaya,Booking.com,566.25,551.25,2025-01-21,2025-01-24,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Booking.com,2591.25,2591.25,2025-01-21,2025-01-24,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1320,1147.5,2025-01-21,2025-01-24,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,783.75,783.75,2025-01-21,2025-01-24,2,4.5,,24.779217,46.642143
26451032,The St. Regis Riyadh,StRegis.com,4113.75,,2025-01-21,2025-01-24,54,5,,,
15368089,IntercityHotel Riyadh Malaz,Booking.com,1188.75,1102.5,2025-01-21,2025-01-24,14,4,,,
25280776,Ramada By wyndham,Agoda.com,858.75,,2025-01-21,2025-01-24,7,4,,,
27131550,Sands Inn Hostel,Booking.com,86.25,71.25,2025-01-21,2025-01-24,2,5,,,
1732120,Rand by Wandalus,Booking.com,656.25,558.75,2025-01-21,2025-01-24,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,491.25,,2025-01-21,2025-01-24,5,2.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,2572.5,,2025-01-21,2025-01-24,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
9702375,Rosh Rayhaan by Rotana,Official Site,,1080,2025-01-21,2025-01-24,1311,4.5,,24.700346,46.682137
15215188,Fairmont Riyadh,Fairmont,,1905,2025-01-21,2025-01-24,220,4.5,,24.808397,46.71805
26059301,Damac Tower Riyadh Luxury Apartments,Vio.com,,502.5,2025-01-21,2025-01-24,1,5,,24.709423,46.67273
3879255,OYO 146 Al Asemah Hotel,Vio.com,,266.25,2025-01-21,2025-01-24,3,3.5,,24.641687,46.72113
8470987,Al Oroba Hotel,Vio.com,,131.25,2025-01-21,2025-01-24,2,2.5,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2025,,2025-01-21,2025-01-24,669,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,2621.25,,2025-01-13,2025-01-17,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1563.75,1518.75,2025-01-13,2025-01-17,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,802.5,701.25,2025-01-13,2025-01-17,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,952.5,843.75,2025-01-13,2025-01-17,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2047.5,2047.5,2025-01-13,2025-01-17,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,873.75,798.75,2025-01-13,2025-01-17,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,870,783.75,2025-01-13,2025-01-17,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,1091.25,1091.25,2025-01-13,2025-01-17,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,2842.5,2842.5,2025-01-13,2025-01-17,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1267.5,1267.5,2025-01-13,2025-01-17,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,487.5,487.5,2025-01-13,2025-01-17,430,3.5,,24.712132,46.67674
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,465,2025-01-13,2025-01-17,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2036.25,1158.75,2025-01-13,2025-01-17,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,731.25,693.75,2025-01-13,2025-01-17,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,1477.5,783.75,2025-01-13,2025-01-17,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,607.5,607.5,2025-01-13,2025-01-17,189,4.5,,24.700665,46.678635
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1500,,2025-01-13,2025-01-17,256,4,,,
1748545,Executives Hotel - Olaya,Booking.com,566.25,551.25,2025-01-13,2025-01-17,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
301864,Sheraton Riyadh Hotel & Towers,Marriott,2621.25,2621.25,2025-01-13,2025-01-17,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
28054092,Nova M Hotel Edge By Rotana,Booking.com,798.75,798.75,2025-01-13,2025-01-17,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,652.5,645,2025-01-13,2025-01-17,14,4,,,
25280776,Ramada By wyndham,Agoda.com,847.5,,2025-01-13,2025-01-17,7,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,798.75,,2025-01-13,2025-01-17,2,4.5,,24.779217,46.642143
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-13,2025-01-17,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-13,2025-01-17,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,566.25,562.5,2025-01-13,2025-01-17,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,495,,2025-01-13,2025-01-17,5,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,1185,2025-01-13,2025-01-17,1311,4.5,,24.700346,46.682137
6164000,JW Marriott Hotel Riyadh,JW Marriott,2700,,2025-01-13,2025-01-17,669,4.5,,,
15215188,Fairmont Riyadh,Fairmont,,2133.75,2025-01-13,2025-01-17,220,4.5,,24.808397,46.71805
2366709,The Ritz-Carlton Riyadh,Booking.com,5096.25,3.75,2025-01-13,2025-01-17,1045,4.5,,,
16865982,Le Méridien Riyadh,Booking.com,5351.25,3.75,2025-01-13,2025-01-17,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
26059301,Damac Tower Riyadh Luxury Apartments,Vio.com,,682.5,2025-01-13,2025-01-17,1,5,,24.709423,46.67273
8470987,Al Oroba Hotel,Vio.com,,131.25,2025-01-13,2025-01-17,2,2.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,4263.75,,2025-01-13,2025-01-17,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,8617.5,,2025-02-17,2025-02-18,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
9702375,Rosh Rayhaan by Rotana,Official Site,2212.5,1743.75,2025-02-17,2025-02-18,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,3075,3075,2025-02-17,2025-02-18,1626,4.5,,24.785522,46.72788
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,1087.5,1087.5,2025-02-17,2025-02-18,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2647.5,2647.5,2025-02-17,2025-02-18,331,4.5,,24.738811,46.635284
15239002,Shaza Riyadh,Booking.com,870,870,2025-02-17,2025-02-18,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
26451032,The St. Regis Riyadh,StRegis.com,3663.75,,2025-02-17,2025-02-18,54,5,,,
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",MakeMyTrip,941.25,941.25,2025-02-17,2025-02-18,239,4,,24.664728,46.71136
15215188,Fairmont Riyadh,Fairmont,2921.25,2921.25,2025-02-17,2025-02-18,220,4.5,,24.808397,46.71805
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1976.25,1905,2025-02-17,2025-02-18,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,843.75,772.5,2025-02-17,2025-02-18,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-02-17,2025-02-18,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,2081.25,,2025-02-17,2025-02-18,256,4,,,
10131963,Spectrums Hotel Riyadh,Booking.com,641.25,596.25,2025-02-17,2025-02-18,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,592.5,517.5,2025-02-17,2025-02-18,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
28054092,Nova M Hotel Edge By Rotana,Booking.com,1031.25,975,2025-02-17,2025-02-18,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,2051.25,1676.25,2025-02-17,2025-02-18,14,4,,,
25280776,Ramada By wyndham,Agoda.com,806.25,,2025-02-17,2025-02-18,7,4,,,
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2280,,2025-02-17,2025-02-18,121,4.5,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,720,708.75,2025-02-17,2025-02-18,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-02-17,2025-02-18,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-02-17,2025-02-18,3,3.5,"['Free breakfast available', 'Free cancellation']",24.641687,46.72113
24001761,Warwick Riyadh,Agoda.com,476.25,,2025-02-17,2025-02-18,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-02-17,2025-02-18,2,2.5,,,
15215188,Fairmont Riyadh,all.accor.com,2921.25,,2025-02-17,2025-02-18,220,4.5,,24.808397,46.71805
24143026,Joudyan Hotel,MakeMyTrip,,840,2025-02-17,2025-02-18,317,5,,24.713552,46.675297
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",MakeMyTrip,,750,2025-02-17,2025-02-18,499,4,,24.680237,46.690372
299191,"InterContinental Riyadh, an IHG hotel",MakeMyTrip,,2287.5,2025-02-17,2025-02-18,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",MakeMyTrip,,1605,2025-02-17,2025-02-18,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,MakeMyTrip,,423.75,2025-02-17,2025-02-18,430,3.5,,24.712132,46.67674
16865982,Le Méridien Riyadh,LeMeridien.com,5182.5,,2025-02-17,2025-02-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
3349253,Carawan Al Fahad Hotel,MakeMyTrip,,457.5,2025-02-17,2025-02-18,54,4,,24.711273,46.671043
2366709,The Ritz-Carlton Riyadh,Booking.com,4822.5,3.75,2025-02-17,2025-02-18,1045,4.5,,,
16865982,Le Méridien Riyadh,Booking.com,5182.5,3.75,2025-02-17,2025-02-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Trip.com,8613.75,7.5,2025-02-17,2025-02-18,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
1732120,Rand by Wandalus,MakeMyTrip,,596.25,2025-02-17,2025-02-18,70,3.5,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2797.5,,2025-02-17,2025-02-18,669,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1312.5,,2025-01-25,2025-01-29,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
9702375,Rosh Rayhaan by Rotana,Official Site,1335,1050,2025-01-25,2025-01-29,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1770,1702.5,2025-01-25,2025-01-29,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,802.5,693.75,2025-01-25,2025-01-29,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,907.5,847.5,2025-01-25,2025-01-29,1073,4.5,,24.683914,46.68803
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,757.5,757.5,2025-01-25,2025-01-29,499,4,,24.680237,46.690372
26451032,The St. Regis Riyadh,StRegis.com,4267.5,,2025-01-25,2025-01-29,54,5,,,
15239002,Shaza Riyadh,Booking.com,776.25,671.25,2025-01-25,2025-01-29,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,772.5,562.5,2025-01-25,2025-01-29,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1623.75,1590,2025-01-25,2025-01-29,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1053.75,1053.75,2025-01-25,2025-01-29,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,371.25,371.25,2025-01-25,2025-01-29,430,3.5,,24.712132,46.67674
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1601.25,,2025-01-25,2025-01-29,256,4,,,
15215188,Fairmont Riyadh,Fairmont,2152.5,1608.75,2025-01-25,2025-01-29,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,446.25,2025-01-25,2025-01-29,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1976.25,1158.75,2025-01-25,2025-01-29,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,750,690,2025-01-25,2025-01-29,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-25,2025-01-29,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2178.75,,2025-01-25,2025-01-29,121,4.5,,,
10131963,Spectrums Hotel Riyadh,Booking.com,615,615,2025-01-25,2025-01-29,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,566.25,521.25,2025-01-25,2025-01-29,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Booking.com,2895,2895,2025-01-25,2025-01-29,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1312.5,1312.5,2025-01-25,2025-01-29,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
28054092,Nova M Hotel Edge By Rotana,Booking.com,798.75,798.75,2025-01-25,2025-01-29,2,4.5,,24.779217,46.642143
15215188,Fairmont Riyadh,all.accor.com,2152.5,,2025-01-25,2025-01-29,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
15368089,IntercityHotel Riyadh Malaz,Booking.com,1271.25,1095,2025-01-25,2025-01-29,14,4,,,
25280776,Ramada By wyndham,Agoda.com,971.25,,2025-01-25,2025-01-29,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,750,708.75,2025-01-25,2025-01-29,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-25,2025-01-29,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-25,2025-01-29,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
6164000,JW Marriott Hotel Riyadh,JW Marriott,2100,,2025-01-25,2025-01-29,669,4.5,,,
1732120,Rand by Wandalus,Booking.com,656.25,540,2025-01-25,2025-01-29,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,483.75,,2025-01-25,2025-01-29,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-25,2025-01-29,2,2.5,,,
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,3258.75,3258.75,2025-01-25,2025-01-29,331,4.5,,24.738811,46.635284
2366709,The Ritz-Carlton Riyadh,Booking.com,6570,3.75,2025-01-25,2025-01-29,1045,4.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,2895,,2025-01-25,2025-01-29,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
